"District","FIPS","Year","English Learner Status","Variable","Measure Type","Value"
"Chester School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","9.2"
"Chester School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Chester School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","3.2"
"Chester School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Chester School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Chester School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Chester School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","2.8"
"Clinton School District","900715350","2011-2012","English Language Learner","Chronically Absent Students","Percent","22.5"
"Clinton School District","900715350","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","10.3"
"Clinton School District","900715350","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Clinton School District","900715350","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","7.9"
"Clinton School District","900715350","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Clinton School District","900715350","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","7.0"
"Clinton School District","900715350","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Clinton School District","900715350","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","6.9"
"Clinton School District","900715350","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Clinton School District","900715350","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","5.4"
"Colchester School District","901115910","2011-2012","English Language Learner","Chronically Absent Students","Percent","0.0"
"Colchester School District","901115910","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","2.5"
"Colchester School District","901115910","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Colchester School District","901115910","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","6.1"
"Colchester School District","901115910","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Colchester School District","901115910","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","5.2"
"Colchester School District","901115910","2014-2015","English Language Learner","Chronically Absent Students","Percent","0.0"
"Colchester School District","901115910","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","4.0"
"Colchester School District","901115910","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Colchester School District","901115910","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","5.8"
"Colebrook School District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"Colebrook School District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Colebrook School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Colebrook School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Colebrook School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Colebrook School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Colebrook School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Colebrook School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Colebrook School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Colebrook School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Columbia School District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"Columbia School District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","7.4"
"Columbia School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Columbia School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","4.1"
"Columbia School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Columbia School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Columbia School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Columbia School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","5.2"
"Columbia School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Columbia School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","3.8"
"Common Ground High School District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Common Ground High School District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","12.4"
"Common Ground High School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Common Ground High School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","14.6"
"Common Ground High School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Common Ground High School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","16.7"
"Common Ground High School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Common Ground High School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","15.4"
"Common Ground High School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Common Ground High School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","11.8"
